NAME	DESCRIPTION	1_1ReadsPerGene.out.tab	1_2ReadsPerGene.out.tab	1_3ReadsPerGene.out.tab	5_1ReadsPerGene.out.tab	5_2ReadsPerGene.out.tab	5_3ReadsPerGene.out.tab
CNAG_01223	na	223.912037471613	280.377970505028	237.488801962774	579.580669188416	582.581479065645	564.648244881402
CNAG_01222	na	3100.45942208677	3137.56300327055	3176.01691158217	2653.1915078403	2643.59204063977	2732.99007051203
CNAG_01221	na	696.113632623441	764.840586207594	763.130683640382	1056.12477496556	919.225672426211	1108.46930040243
CNAG_01220	na	557.071480322521	488.27728196794	477.088615498551	648.932202253696	599.413688733674	735.894024066746
CNAG_07433	na	1061.77643575249	1086.2262190654	1013.28555504117	876.801525182475	1008.06233456303	858.54302807787
CNAG_01217	na	2160.5705873773	2059.91978330225	2146.89876974348	2193.48991723616	1989.94123186468	1993.62484821856
CNAG_01216	na	4567.62499019713	4811.24782720363	4816.27290380507	5603.60387167466	5560.23992700534	5789.95864218553
CNAG_01215	na	717.782539475533	699.037593129883	724.076969539837	775.746434144495	799.529959231343	946.480049821695
CNAG_01214	na	292.530242503236	356.671295812519	291.319597074337	634.071159453993	693.861087426499	607.459689677738
CNAG_01213	na	2519.01042155564	2505.28206978472	2468.82803462635	2304.45237014061	2193.79799339969	2599.92747182072
CNAG_01212	na	1299.23154000666	1316.05986155421	1370.04651087858	1706.0477134059	1778.60348825499	1735.59911336497
CNAG_01211	na	3431.8131227	3579.11062348765	3541.22191371159	3566.65027192871	3447.79761366779	4128.41175765747
CNAG_01209	na	1590.85891139106	1463.87817933748	1410.15573076563	1160.15207456348	1393.33291140901	955.736578426308
CNAG_01208	na	1273.95114867922	1117.69721575474	1052.33926914172	1203.74446677594	1369.0197196663	1247.31722947162
CNAG_01207	na	288.918758027887	328.06129882221	291.319597074337	522.117970362897	510.577026596858	448.941637323738
CNAG_07434	na	1180.95542343899	1067.15288773853	1135.72422627531	797.542630250726	796.724590953339	695.396711421563
CNAG_07435	na	1186.37265015201	1169.19521033729	1087.17096009626	1402.88244029196	1407.35975279903	1032.10293941437
CNAG_01204	na	16394.3337758449	17011.5042104377	17090.7496950277	14919.4962347151	14769.3288609355	16072.8048558352
CNAG_01203	na	1098.79415162481	1164.42687750558	1157.88984779184	1283.99409789434	1257.74011130545	1325.99772261083
CNAG_01202	na	426.155168091134	433.918287686353	404.258716229967	348.739137699696	332.903702323226	270.753461684935
CNAG_01201	na	182.379966005104	244.13864098397	199.490593648731	202.11018207596	191.700165663655	251.083338400132
CNAG_01200	na	560.682964797869	593.18060426574	595.305263586688	619.21011665429	514.317517634197	593.574896770818
CNAG_01199	na	3990.6903452602	3961.53091659145	4047.86469123218	3566.65027192871	3493.6186288752	3348.54922271881
CNAG_01198	na	1857.20589144801	2000.79245618894	1933.68660087023	1827.90826436346	1762.70640134629	1862.8763816784
CNAG_01197	na	1570.99574677664	1617.4184965188	1579.03665660582	1354.33636714626	1251.1942519901	1198.7204542974
CNAG_01196	na	2168.69642744683	2089.4834468589	2075.1243762614	1757.56599511154	1747.74443719694	1947.34220519549
CNAG_01195	na	2727.57365000703	2518.63340171353	2550.10198018695	2334.17445574001	2443.4757701421	1932.300346213
CNAG_01194	na	18.9602934955801	13.3513319288109	11.6105636515134	9.90736186646864	18.7024551866981	13.8847929069197
CNAG_01193	na	36.1148447534859	49.5906614498689	40.1092198870464	82.2311034916897	71.0693297094527	76.3663609880585
CNAG_01192	na	287.113015790213	282.285303637715	290.264091287835	280.378340821063	305.785142302514	320.50730293473
